article_id,fetched_at_utc,source_id,publisher_name,source_type,country_iso3,language,tier,title,summary,url,published_at,primary_dclo_domain,dclo_confidence,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,matched_keywords_json,secondary_dclo_domains_json
7d3b082ee197c6750badec10,2026-09-24T12:35:03.208056+00:00,channel_news_asia_tech,CNA Technology,publisher_rss,SGP,en,regional,"Qualcomm, Apple extend licensing agreement for chips",,https://www.channelnewsasia.com/business/qualcomm-apple-extend-licensing-agreement-chips-6408351,2026-09-24T11:33:48+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
a7f6c8deda3ea54f13c5aa86,2026-09-25T01:16:21.381770+00:00,channel_news_asia_tech,CNA Technology,publisher_rss,SGP,en,regional,"Qualcomm, Apple extend patent licensing agreement",,https://www.channelnewsasia.com/business/qualcomm-apple-extend-patent-licensing-agreement-6408351,2026-09-24T11:33:48+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
7e293f7be4e86d45d90f1d72,2026-09-24T12:35:03.208056+00:00,gn_saudi_ar,Google News Saudi Arabia (Arabic),google_news_rss,SAU,ar,regional_language,"""شات جي بي تي"" يكتب طلبات التوظيف.. و""الذكاء الاصطناعي"" يرفضها - العربية","""شات جي بي تي"" يكتب طلبات التوظيف.. و""الذكاء الاصطناعي"" يرفضها &nbsp;&nbsp; العربية",https://news.google.com/rss/articles/CBMi7wNBVV95cUxOY3BIa0JNZjZDd0JIOXRRdGNvVUFYTzJTY2ZXQXpuZGZ6eDNaYlNsRXlNbDhfZ1VGLWJGa2Z3eTMwcTBQUWt0a0Z3R2hjT080Y0NpSk5iRUk0aW00WHM0NUhfWVZwZ09VcUNtaGpJVFc5X2pyR2pOVEktUmhMWUZya1dsVjhFYV9KdkJoWExDT09hSGpUMFN4QWZObG5hWWxncm5QM21mclVObUluc3pHRTJ4eTZDOTBoNlB1bWtNb29DZDVzQ2l6WXZMOHRwWWFlYU9fVDdpWEhxd3RsTEJXLTVWVklWY0ZURFRqMS1weVVTazZ4bG5xemIzNHpGcmgtdVgwNHRRS2xuMU8yVGxBc0E4aFdCbWdHbnBETXVjemZacUs3S3dtZkc0d3RDaXZnbkJ4aVNaYWE5TlpDd2FCUFNvU0t6RnFfZFZQZFhUaDlvSGRjOVBPWnBiaG5BSHhvcmVqaHA1a1o1OFhrZ1pjaDV1ckZuaFR1MVRmTm5GaWNBOVNUYXFXN1pfMzBIZXNLZjN1bHRLdHpEcFVqTi1hNExhX0J4QmtpV2dXWWt3cE92S3RwMTNsZ2s0T2hjQVFDOGdZeGw0eV84aFRRWi1aRFRFeDZ2V2JnQ0hZQ1BTX0stZ2k3N1JlT2VfQUUzdDjSAfQDQVVfeXFMTUJIY2czaGY0Nmx6UUNYVkRmcmxKVE5XZnVQQkxwZlM4OU94TXBvLXJTUUZjTTVXRlNONHhhQXRaSUtSVk10Y2VHS1cyY1g5TnU2OEw4OTk2Y2xYVGNmVlBVY1F5a0ItMHpuRHhBRlFNZHRnS01UVjhqQ1NOeElzdVExWTB4Z1YyQ3U3em00Y0UtX1NiZ2xoN0JwdFFvNU00dko5ZkNHemRuak9ZcmtkdjRqVno3Ykg4UzFFT3lCS0p2X3FfQ05CbWN2d3pmZExveEppZmhoanVmWkdzSGtCZV9KbDFjbXFHWDktTWpGNlZOcFExamJmQzJRR3MydGFNTlFYa0FYZHhFUVpZTjc3bXc4QUQ4TXRSMTVYQ2lhQWJJUmxwWEREXzRoNzZzeHNwYXRvN1VDOXR2SDBwdmc0U1NxWXljdVdyNzQ1ZVZUSFUya0I1TWkxNVEtM1NhbGhsM0hlZ3ZXT1hIZ0c0VURMcXhrSGJ6Wjd3aUtEbW50amFLRUpacGNsbDJGNUtnVm85U0R3dlFjcHdmM1JZNjd6UndsR29zbWhwalZuV0NGalJMM2JZM25XaU1zZmhRSzRCZWtHNlhsR3lHTmVDM2RTTGVtaEEyY0UwSURVcmxZYVpBOWE0THh4RktKUUctMWk1VmlRcl8?oc=5,2026-09-24T11:33:00+00:00,OUT,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": [""ar:توظيف""]}",[]
e5e5f47df3b983f62d7d0c3f,2026-09-24T12:35:03.208056+00:00,gn_japan_ja,Google News Japan (Japanese),google_news_rss,JPN,ja,regional_language,大関昇進懸かる熱海富士、横綱の技術に屈す 極めて厳しい4敗目（毎日新聞） - news.yahoo.co.jp,大関昇進懸かる熱海富士、横綱の技術に屈す 極めて厳しい4敗目（毎日新聞） &nbsp;&nbsp; news.yahoo.co.jp,https://news.google.com/rss/articles/CBMif0FVX3lxTE5jeDdjVHhyQUJXVlN1RkdMZEFoeGRSQkpZbmVRWWpwR3pmMU1nRnBBc3FqMUIyY1IwTVVmQWk3T1cwdlVxeGRrSEVEZExHbGpYQUFubFE2RFZxYjljTHV3aGVlWWNJT3phTVhrd2Z1UTBYcnBFNzBiRV90SGkzaWs?oc=5,2026-09-24T11:32:29+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
d6f7bffcda39c87e06d55203,2026-09-24T12:35:03.208056+00:00,gn_korea_ko,Google News Korea (Korean),google_news_rss,KOR,ko,regional_language,"""기대보다 우려가 크다""…미국인 10명 중 9명 AI 기술에 '경고등' - 아시아경제","""기대보다 우려가 크다""…미국인 10명 중 9명 AI 기술에 '경고등' &nbsp;&nbsp; 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBiYUk5SUtpZGFScjVPYUZVUDh2MmZyU08xeWZ0bXA4bk9nQ296WUdWSG1QX3l6ZXM2ZEt3c2RIdEljT1dOZVB5MWVOdmMwSDJBVnU4NGQ4LVUxM0ZEby1jTg?oc=5,2026-09-24T11:32:23+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
0150e900eb992c2697501ac4,2026-09-25T01:16:21.381770+00:00,gn_saudi_ar,Google News Saudi Arabia (Arabic),google_news_rss,SAU,ar,regional_language,ترامب: الذكاء الاصطناعي سيكون جزءاً مهماً من المباحثات مع الرئيس الصيني - العربية,ترامب: الذكاء الاصطناعي سيكون جزءاً مهماً من المباحثات مع الرئيس الصيني &nbsp;&nbsp; العربية,https://news.google.com/rss/articles/CBMivgRBVV95cUxQY09CZXEzay0yLWNuN3ZCLTVOaVI2ZWh6SUpReFhqcWU3cFN1WHJVTFRUM1JQc1BMVWhUaHZsOVdVbHBFVVoyTTV2RFBGZkhhNVNvNjR2NkpkXy05dmd6STdpQlFPQTkwS05IVEFQS3h1dWhxVEVwS19mZy1BNjR0a2N3djJBcVZnZ1hOd0FNOXg2NGxibi1SdlBOSzlmcmRWYUItUHAwVVR4Y2N1LUFDMGZGUXlKbUxFRzE4QTJFVDhuWXNvenBvamRWTURTbjRDM2VLM1F2WGFjODB2YzVLbUtCcUktMklWazl4R3BxY2ZKOVhRalVTUmtpMW9DLTE0Vk90Y2RuX3RpUVRUb0FDTktWemJqTzloM1pxMTkzZHBFNHEteHNldk11dzlKejNkaXM4Mzl5RS1aaHJoU0N4SEFCSzdFM3ZydktMWmJjcEFXRzBTZk9iVDU1T2JUX3R0ak5Udm1maUxVZFdPbzhTa0JqVjlqQXMxTGVpOWNpTjhVT0VBTzJ4UEcwazVzUE1wejliTkh5VTd5cVN4T0NlUm8xZXZscUtDd1lhWFdlYkZrUW96NV91QkNaMzBES0ViZlpLQkFPdWlMYmpJY1hQV01FZ2JUa3VMS2V1YXVPVFVOQjJtUVhHQUVVU01FMkZaUHp0OVFET0ZDT1NxMS0tZmYxUE52anR4S3BHdmxBYmViR1FuQWdNVXpwWGphTnc3YjJYczJOV1IxWTl4OVVvYUNGeERySDk0Snk2ZC1B0gHDBEFVX3lxTE9UQ1pKN1VwN1pKakZjb00yYWdHMDVubVVBci1MUnRCZlM0UVdyd3YyYXZkdkVzblFFd3BkSDFRZk9mSUZuYkZ6Wk0ydUpaSGpUR3M4T3F6WElqUlFlVGNrSHdIbmpBN0xycEliMUZpUzhYek02OVFVR3lZQ2pGdGJNMHBNbkpJQjNIUmFRVlVCQW0wVHZmeEkyZWRqWTlqRnNVWGlGWVFkZC0teVlCbUZwODNNY2lWcnQ1cXdsNW5BYjBvOHN6T1BJZ3NUMmpPdmJZaUlLa3lwNFBOaVdPX1BxT0kzOUotUjNSQmJJZ2hyNG45ZWFNVUlrdlZMODd3ckVya3d3UkZ3NkZWeE0tamd2bFpzN3RheUJ5NEZ6WmF0VDVKLWNzOFI2bHh1VjJ0QjdPcmIwbVVVRFJjWWdVMjNXVkg4NXlieHdjNVFIWmloaUN4b21tVGhGYTN3aFdTX3ZiczNWM2l1dlpUa0RzZ3Nxd19FR2xRRkFjTUUyUV83NWh5bjNjSHRpZnNWalAtcnRWT1oyampKSGdBenN2cHh1Mml5TmV6bHpwV2VCQ0tpVkYxMk5ZRTZqTnNaQjlwV096ZDZ3NEl6djVjX29Nb0paRE4tUEZ4T2FZTk1SQVZlV0Z0VG9iRWpoOGxmektRaG5oZGx5ZUlfbWVsSEVib3p4QTBrQ0M3LWxqbmNyaE4zRVpUX1g4T2gybDAyR0RtMVpnRTRxaFdaOTl1NmdGbWM3bVlaOXd1T2o1Ym5zbzdBRnpzaw?oc=5,2026-09-24T11:32:00+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
0e1a31f90676b4ccb26cee09,2026-09-25T01:16:21.381770+00:00,globo_tech_br,Globo Tech,publisher_rss,BRA,pt,national,Trump diz que IA será grande tema de reunião com Xi Jinping,"Xi Jinping chega aos EUA para encontro com Trump O presidente dos Estados Unidos, Donald Trump, disse nesta quinta-feira (24) que a inteligência artificial será o grande tema da reunião que travará com o presidente chinês, Xi Jinping. ✅ Siga o canal de notícias internacionais do g1 no WhatsApp Xi chegou na noite de quarta-feira (23) em Washington para uma reunião bilateral com Trump. ""Um dia importante com o Presidente Xi, da China. A Superinteligência (SI) será um grande tema de discussão, mas quero deixá-la exatamente onde está. Essa também é a posição da China. Nossa salvaguarda é o Departamento de Justiça!"", afirmou Trump em sua rede social Truth Social. Nas últimas semanas, o presidente norte-americano tem defendido o avanço da inteligência artificial a despeito dos apelos de CEOs e representantes das principais empresas de IA de que é preciso desacelerar o desenvolvimento da tecnologia sob risco de que a humanidade seja aniquilada. O principal argumento de Trump para ir na contramão da indústria é o temor de que a China ultrapasse os EUA no campo das IAs. A IA surgiu como um campo de batalha fundamental entre os dois países, com ambos os lados demonstrando pouco interesse em desacelerar, apesar dos alertas de CEOs do setor de tecnologia sobre as ameaças que uma IA fora de controle poderia representar para a humanidade. ""Quem vencer na IA, vence tudo"", disse Trump. Na segunda-feira (21), ele afirmou nas redes sociais que os EUA estão à frente da China e que ele ""não iria sufocar o crescimento de algo que será maior do que a Revolução Industrial ou a própria Internet"". A China também não quer se dar ao luxo de perder a corrida. Em um artigo raro e contundente, Chen Yixin, chefe do Ministério da Segurança do Estado da China, alertou que a IA representa uma ameaça direta ao domínio do Partido Comunista caso forças estrangeiras e hostis alcancem capacidades superiores. Os EUA já estão restringindo as exportações dos chips de IA mais potentes para a China e acusaram desenvolvedores chineses de acessar modelos de IA americanos em escala industrial para extrair suas capacidades. Agenda do encontro Trump recebe Xi Jinping em Washington Jonathan Ernst/Reuters Xi e Trump têm uma agenda cheia ao longo desta quinta. Além da reunião bilateral, os dois participarão de uma revista de tropas e de uma recepção e de um jantar na Casa Branca. Trump e Xi se encontram para conversas na Casa Branca na quinta-feira (24), e uma cerimônia do chá oferecida por Melania Trump e uma visita ao Arquivo Nacional encerram a visita oficial na sexta (25), quando Xi e sua mulher retornam a Pequim. Xi deverá pressionar Trump a suspender as vendas de armas a Taiwan, conforme previsto em uma declaração conjunta de 1982, segundo autoridades ouvidas pela agência Reuters. O desenvolvimento de tecnologias de inteligência artificial também está no radar nas relações entre os dois países. (Leia mais abaixo) Trump recebe Xi Jinping na Base Aérea Conjunta Andrews, em Washington Kevin Lamarque/Reuters Donald Trump recebe Xi Jinping em Washington Jonathan Ernst/Reuters Trump recebe XI Jinping em Washington Jonathan Ernst/Reuters Pequim afirma que a prática, conhecida como destilação, é amplamente utilizada — inclusive por empresas americanas — e criticou os EUA por tentarem monopolizar o setor. Pequim também está insatisfeita com os esforços dos EUA para formar uma aliança que exclua a China; por isso, busca estabelecer novas diretrizes globais de segurança para a IA, apelando para nações em desenvolvimento. No entanto, EUA e China estão dando um pequeno passo em direção à cooperação em IA. O Secretário do Tesouro, Scott Bessent, disse no domingo (20), após se reunir com o vice-primeiro-ministro chinês He Lifeng em Nova York, que os EUA propuseram um novo ""mecanismo de notificação"" para incidentes de IA que possam afetar a segurança nacional. ""Acreditamos que, assim como em qualquer atividade transfronteiriça, passar da opacidade para uma maior transparência entre a primeira e a segunda maiores potências de IA do mundo é muito importante"", disse Bessent. Armas a Taiwan Trump recebe Xi Jinping em Washington Kevin Lamarque/Reuters Segundo a agência Reuters, o fornecimento de armas dos EUA a Taiwan também está entre as pautas a serem discutidas no encontro por Xi. A China costuma descrever a questão de Taiwan — que Pequim considera parte de seu próprio território — como sua questão diplomática mais delicada e importante, e tem repetidamente exigido que as vendas de armas sejam interrompidas. Os EUA são obrigados por lei a fornecer a Taiwan, governada democraticamente, os meios para se defender, apesar da ausência de relações diplomáticas formais. O governo de Taiwan rejeita as reivindicações de soberania de Pequim e sustenta que é Taipei que tem o direito de reivindicar a China continental como seu território legítimo. Três fontes familiarizadas com as discussões entre os EUA e a China antes da ida de Xi a Washington nesta semana para uma cúpula com Trump disseram à Reuters que é provável que a China traga à tona sua interpretação do terceiro dos três “comunicados conjuntos” entre os dois países, assinados em 1982. De acordo com esse documento, os EUA afirmaram que pretendem reduzir gradualmente suas vendas de armas a Taiwan e não buscam vendas de armas de longo prazo para Taipé. No entanto, em um memorando anexo, o então presidente dos EUA, Ronald Reagan, afirmou que a disposição dos EUA em reduzir as vendas de armas está “condicionada absolutamente ao compromisso contínuo da China com a solução pacífica” das divergências com Taiwan. A China intensificou drasticamente suas atividades militares em torno de Taiwan nos últimos cinco anos, incluindo a realização de exercícios militares com testes reais de mísseis. As Forças Armadas chinesas operam em torno de Taiwan quase que diariamente. O Ministério das Relações Exteriores da China não respondeu a um pedido de comentário. O jornal oficial chinês Diário do Povo afirmou nesta terça-feira que, se a questão de Taiwan fosse mal conduzida, isso poderia levar as relações entre a China e os EUA “a uma situação muito perigosa”. Trump e Taiwan Um funcionário da Casa Branca disse que Trump afirmou que tomará uma decisão sobre o novo pacote de vendas de armas a Taiwan em um prazo relativamente curto. Em seu primeiro mandato, Trump aprovou mais vendas de armas para Taiwan do que qualquer outro presidente na história e, em seu segundo mandato, aprovou mais no primeiro ano do que nos quatro anos do ex-presidente Joe Biden, acrescentou o funcionário. O Ministério das Relações Exteriores de Taiwan afirmou que continua acompanhando de perto os desdobramentos nas trocas de alto nível entre os EUA e a China, mantendo ao mesmo tempo uma “comunicação robusta” com os EUA. Com informações das agências Reuters e Associated Press.",https://g1.globo.com/mundo/noticia/2026/09/24/trump-diz-que-ia-sera-grande-tema-de-reuniao-com-xi-jinping.ghtml,2026-09-24T11:31:19+00:00,ACC,1.0,5.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [""es:internet"", ""fr:internet"", ""de:internet"", ""pt:internet"", ""id:internet""], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
8089518a5412883b8bf90c87,2026-09-24T18:50:45.422274+00:00,gn_japan_ja,Google News Japan (Japanese),google_news_rss,JPN,ja,regional_language,【受講者募集】～わたしの未来をひらく～デジタルスキル講座 - town.kadena.okinawa.jp,【受講者募集】～わたしの未来をひらく～デジタルスキル講座 &nbsp;&nbsp; town.kadena.okinawa.jp,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1WMnNyQnB3LTBqanEtX0d0QTZLQ0M5eUx4d0M0S2ZiRE5DOGdYNGoxVEtOME1xTWkxbU4yYy1KRm03aXctTlFrOGdYRl8yb3BDaWpNWHdKN0JPTkg3YUkw?oc=5,2026-09-24T11:31:08+00:00,SKL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [""ja:スキル""], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
0f1e597a00656a567e35cd85,2026-09-24T18:50:45.422274+00:00,gn_japan_ja,Google News Japan (Japanese),google_news_rss,JPN,ja,regional_language,AIの脅威封じ込めは、より優れたサイバーセキュリティが担うべきだ - Forbes JAPAN,AIの脅威封じ込めは、より優れたサイバーセキュリティが担うべきだ &nbsp;&nbsp; Forbes JAPAN,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBQRnFCdmtROUd5U055TTQ2U3djV3NJSU03SGtYcmZVdmRSdzFrMmZRZjhCRnVTXzY4THNJLU1MekNWTkwwVGNoLWdMQjcyenN1a0xyazFmeGItdw?oc=5,2026-09-24T11:31:00+00:00,AGR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [""ja:サイバーセキュリティ""], ""ECO"": [], ""OUT"": []}",[]
8b9f5f068e17ad04a4b6965b,2026-09-24T12:35:03.208056+00:00,gn_india_hi,Google News India (Hindi),google_news_rss,IND,hi,regional_language,Kausambi News: साइबर क्राइम से बचाव की दी गई जानकारी - Hindustan,Kausambi News: साइबर क्राइम से बचाव की दी गई जानकारी &nbsp;&nbsp; Hindustan,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQd015UWNDMVpEX25KYWdfNXFmMmtld2NSQTctT203bW5sY29LUTcxVlBDN0xvRzNPLUt1VjdHY1VCaHczOTBOejJtbVdvV3FVVEt3QVZsRWRwVzJrWjE3TUM5MURna3g2QmNndU81OTE3ZXNsdEVZcW5pdy0tQVFHckxMTHl6dEUyX1lJcGpfa0VRWTkwVGlOcGxjdHZBMEktWHZSN3ZjSzUtNkVHU2g4dUkzZzBGc0U5UkoxcmRRcXBrLWtRdWlrYXF1eFV6QzlnM3JtOUc1NWUwSkhMQ1RXUXJ4NWdBaW1vS05GVWxySXo4UEx1Sk1jU2ln0gH_AUFVX3lxTFBuTVRSMWJtWUkwSFhORFZrM2dpM3BUSERHak9STUhRVk5GRTJMTW5GUjllclVnZTBRMk9BY2h6SGxteVBKMW80SWQyRklwblJadTZ2c2MzTGF0NkFRcWt0a19ibHdlaVRFai1URHhJbWZwZThuZ0dIUmx3eUFpN3RNbmd1ZVBUWTRQN1M0RjZJZUxWVWtfckNLYmZlZ2tqVEY4NEt3eHlwT3NRNjUxZDJWbF9tLU4zOGlGaVoxdUwzb1lNY2FuVncyeEVKWmszeF9XYzZwc2lHSVAyVWVnblE4RlVJbDlMc3lzZDdXTVFoNjlYNF9hc21FZ0pjSGRXYw?oc=5,2026-09-24T11:30:28+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
c6afbd32cfc9b33bbb41eaeb,2026-09-25T01:16:21.381770+00:00,gn_saudi_ar,Google News Saudi Arabia (Arabic),google_news_rss,SAU,ar,regional_language,«يوتيوب» يوسع حضوره على التلفزيون ويضيف أدوات ذكاء اصطناعي لصناع المحتوى - الشرق الأوسط,«يوتيوب» يوسع حضوره على التلفزيون ويضيف أدوات ذكاء اصطناعي لصناع المحتوى &nbsp;&nbsp; الشرق الأوسط,https://news.google.com/rss/articles/CBMi9wRBVV95cUxPcHBJamZ1QWIwTXFEV0lEREd0UlpXQmMwYjhfbTIxdGtQY1BCRHRaTHg5QnhWNnBuOTRXMTlQT3BSVVdpM0kzSkp6dFJ4RnYyR2ZEazdIX2ZiWWt5OVpPSWJORUROSG5xenRPcG5BcTJ2aEJkdmRCXzZNaG4zUzBKTm1wWXZZY1dCRUJZRk8wY1RxLW1SMkEyR0VZMTgxZGNJQlZPZU1NWkNKaS1HNk9WWnlOc1lPcHBBZllZaVBGMnpmYS1SUm5uaUJNaGo1em5heFRLRWZHeGZRR1l3bWdUTGdTVF8tZkdrald4eDI4dWlkRFdsTTkwRWo0UUx2ODVIYnFmTUxoc3htLTJBUGt6bENUZU0xeWJzRGRyaDRTRTBzSlZQN1p3NmdqSVRPQ1dFa0dlT3UyVmlaRjVaWk5jMXZvc3RNa1ZLdkk0VjUwMWlfNWI3eFgwelZBOFBDR1hlU1Q0bXdyRVVSOTZkbjNkZUsyN25kU2RJM2dsb21ZOXRtNnNnV00wSnJrbVFJV3NMOTIzQXdVR0lPcjBLblhRbi1fajl4VnZ2dzVsaU1RYXlhU0w2dFN2cFBWV0NMNExjcjYydV9ORl9zZ2M2ZlJ2clpYNE9obHE4WnFXWnl3cGZYOENETGdrczloREN4M3B3M3VBbE8yOGNTV1ZVZHZ1Q1NmMFEtUmJCVU1aWFdFYnBDMUpUQkNhMWJyUUpEOHdzWHh0azBoa2lVeTBQcVpaQ1FwVG0yMFdEV04zWkpKdkNIN2JrNUlNeV9IQkhTZWRJcG5DTlRDX1NsZjZSTGFPbm81RzZyWWtOVVoyTXNhQnZpejNxUkdF?oc=5,2026-09-24T11:30:07+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
289bfcaae83ca86cc87d7cdd,2026-09-24T12:35:03.208056+00:00,heise_de,Heise Technology,publisher_rss,DEU,de,national,heise+ | MCP-Server und Agent-to-Agent-Verbindungen gegen vergiftete Tools absichern,MCP-Server liefern Informationen live an Agenten und die Angaben landen ungeprüft und manipulierbar über Agent Cards im Modellkontext. So schützen Sie Ihre KI.,https://www.heise.de/hintergrund/MCP-Server-und-Agent-to-Agent-Verbindungen-gegen-vergiftete-Tools-absichern-11446706.html?wt_mc=rss.red.ho.ho.atom.beitrag_plus.beitrag_plus,2026-09-24T11:30:00+00:00,SKL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [""fr:formation""], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
ff9993aa7f38569d9238ddf4,2026-09-24T12:35:03.208056+00:00,gn_india_hi,Google News India (Hindi),google_news_rss,IND,hi,regional_language,छात्राओं को साइबर अपराध से बचाव के उपाय बताए: एंटी रोमियो टीम ने महिला सुरक्षा और हेल्पलाइन नंबर की जानकारी... - Dainik Bhaskar,छात्राओं को साइबर अपराध से बचाव के उपाय बताए: एंटी रोमियो टीम ने महिला सुरक्षा और हेल्पलाइन नंबर की जानकारी... &nbsp;&nbsp; Dainik Bhaskar,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPeElEUHFCc0wwSTk5d2dZWHhSeVVQaFIycXhTTEV0MG5pTDlTYzhITUZsbFhMWHAtcW9ZeUxRbTU0V3cxYjkxZ2hUNW1EdkFUY25TVFk1aGtPTEt3Um5jYklWdFo4M2x1RmlsZXpHWmNZV0xXRUJUTjFPN2sxUUZXWHNMc054VGgtWlpCWEpxa21BY2FCdlI3VUM5Q29pOTlsRld3NTVkM0JxQWd1VngwWDlyNHpJY3h6NUs1MnhUOVVicWpiZjFqcTVydFcxcFNJWTRPV191M1hVMFM5UmxmQXBJSE1pZ01ndWdXX9IB8gFBVV95cUxPLS14dFIzbWkxODM1SFA1WmpHUlBpaHlHZDRaNzFmMlFqUlFkLS1JTUhBeGxUeWk0TUlxOVRXVXRpaFdKMk9EaFViNUo5SDhDQ0tIVWhUQzNDd0lsVGpXTEVPS2kwcjlnOG12MUk5YUtsTEl3VnNmaXhNOUFidHRXV083dTZlZDVVejZoX0tMSG9FV3J5SUZNRHZfTkxtUmJPN0l3OWpTOXFwdGFJZWlkV2kwQ3EzbEdKWFh6ZnViSkNhcnZOR0lVZVBRWHo2ckgzLVRvTktTUllIZm5rRXo3am9PLWk5RzNXYV9jODMxYlZnUQ?oc=5,2026-09-24T11:29:59+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
62f5cd52bf37687bc86f109b,2026-09-25T01:16:21.381770+00:00,bbc_technology,BBC Technology,publisher_rss,GBR,en,global,Are we back in big tech's 'move fast and break things' era?,"Despite promises to make safe AI, examples of bots behaving badly are now coming at us thick and fast.",https://www.bbc.co.uk/news/articles/c6eq8egl3wd2o?at_medium=RSS&at_campaign=rss,2026-09-24T11:29:20+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
74f8c6fe07fc699f8a833587,2026-09-24T18:50:45.422274+00:00,gn_india_hi,Google News India (Hindi),google_news_rss,IND,hi,regional_language,राष्ट्रीय डिजिटल परिवर्तन: जब डेटा अचेतन रहता है - Vietnam.vn,राष्ट्रीय डिजिटल परिवर्तन: जब डेटा अचेतन रहता है &nbsp;&nbsp; Vietnam.vn,https://news.google.com/rss/articles/CBMihwFBVV95cUxQMnRCcHlpZTJwTENyRDE5SWk2ZVppSDlfR18zbjQwNEZyVVVCRU92aHBDdkFqWnVIMGlJUU5RVWxhZ2o0REw3Y2tNR1dwcmhwQ0tEaW1qalotMURFRm11a21XX19uZXpJanQzNGt2YUlMRVlmVXJ0VlNhVFVJREdqZ0xTcEtuMG8?oc=5,2026-09-24T11:29:17+00:00,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [], ""ECO"": [], ""OUT"": []}",[]
06baca5ec53a5d789ae38502,2026-09-24T12:35:03.208056+00:00,gn_india_hi,Google News India (Hindi),google_news_rss,IND,hi,regional_language,सवाई माधोपुर में साइबर सुरक्षा का पाठ: विद्यार्थियों ने पुलिस थाने पहुंचकर सीखे डिजिटल बचाव के तरीके - jaipurtimes.org,सवाई माधोपुर में साइबर सुरक्षा का पाठ: विद्यार्थियों ने पुलिस थाने पहुंचकर सीखे डिजिटल बचाव के तरीके &nbsp;&nbsp; jaipurtimes.org,https://news.google.com/rss/articles/CBMivwFBVV95cUxOTm55SC1EaGVUNVpDZmJ5SGQ0QkY1UmxWT2tWY0ZidXVna0VZaFNPYUxKYVkxTGVmZ3VIeWszM296VTNseVFicWF2eWtraHRJRExFa19LcnYtblRGT2ZhaFItelZPSThYeXhYSHBQalVWOERwSS14QkNvazF6QUVoRC1Cb1EzY1NWYmIzTTNBWmFhQU8zVWE4Sm1vb1loLWtBZVhJN3lXNFVud0VsQVJGZFNhcXdlOUhtX0pNUWl2QQ?oc=5,2026-09-24T11:26:40+00:00,AGR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""ACC"": [], ""SKL"": [], ""SRV"": [], ""AGR"": [""hi:साइबर सुरक्षा""], ""ECO"": [], ""OUT"": []}",[]
